sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
P0142,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681150518,
P0452,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681150735,
P0831,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681153385,
P0079,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681155770,
P0143,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681157408,
P0453,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681157621,
P0832,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681159252,
P0080,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681161315,
P0144,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681163460,
P0454,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681163552,
P0833,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681165430,
P0081,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681167531,
P0145,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681169180,
P0834,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681170185,
P0455,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681170417,
P0082,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681171925,
P0146,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681173544,
P0835,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681175628,
P0456,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681177390,
P0147,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681177928,
P0083,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681178936,
P0457,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681182069,
P0836,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681183149,
P0148,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681184034,
P0084,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681186012,
P0458,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681188757,
P0837,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681189658,
P0149,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681191127,
P0085,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681193673,
P0459,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681197641,
P0838,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681199734,
P0150,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681200923,
P0086,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681203489,
P0839,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681206004,
P0460,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681206074,
P0151,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681207858,
P0087,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681209619,
P0840,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681209751,
P0461,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681211851,
P0152,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681212749,
P0088,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681214404,
P0841,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681214622,
P0153,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681217980,
P0462,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681218024,
P0842,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681218630,
P0089,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681219591,
P0463,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681221811,
P0154,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681223602,
P0843,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681223736,
P0090,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681224472,
P0464,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681226641,
P0155,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681227373,
P0844,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681227573,
P0091,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681229591,
P0465,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681231969,
P0156,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681232292,
P0092,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681233474,
P0845,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681233572,
P0466,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681237059,
P0157,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681237212,
P0846,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681237262,
P0093,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681238486,
P0847,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681241070,
P0158,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681242054,
P0094,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681242279,
P0467,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681242511,
P0159,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681245909,
P0848,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681246566,
P0095,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681247674,
P0468,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681248352,
P0849,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681250314,
P0160,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681250611,
P0096,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681251307,
P0161,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681254251,
P0469,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681254329,
P0850,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681255848,
P0097,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681257210,
P0162,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681259537,
P0470,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681259654,
P0851,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681261008,
P0098,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681262864,
P0163,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681264278,
P0471,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681264558,
P0099,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681266695,
P0852,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681266734,
P0472,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681268336,
P0164,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681269241,
P0100,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681271534,
P0853,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681272544,
P0473,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681273139,
P0165,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681274917,
P0101,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681276313,
P0474,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681276869,
P0854,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681277941,
P0166,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681279603,
P0102,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681281077,
P0475,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681281534,
P0855,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681282686,
P0476,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681285430,
P0167,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681285640,
P0103,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681286957,
P0856,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681289013,
P0477,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681291300,
P0168,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681291393,
P0104,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681292503,
P0857,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681293926,
P0169,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681296429,
P0478,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681296932,
P0105,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681297591,
P0858,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681298732,
P0170,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681301493,
P0479,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681302668,
P0106,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681303841,
P0859,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681304538,
P0171,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681307359,
P0480,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681307728,
P0107,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681307776,
P0860,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681310523,
P0172,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681312581,
P0108,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681313743,
P0481,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681313823,
P0861,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681315583,
P0173,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681317494,
P0109,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681318368,
P0482,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681318538,
P0862,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681320268,
P0174,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681322219,
P0110,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681322974,
P0863,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681323829,
P0483,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681324144,
P0111,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681326406,
P0175,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681327658,
P0864,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681328705,
P0484,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681329805,
P0112,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681331313,
P0865,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681332343,
P0176,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681332493,
P0113,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681335591,
P0485,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681335913,
P0177,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681336628,
P0866,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681338883,
P0114,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681339278,
P0486,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681341792,
P0178,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681342693,
P0867,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681344438,
P0115,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681344859,
P0179,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681347347,
P0487,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681347447,
P0116,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681349513,
P0868,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681350008,
P0488,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681352633,
P0180,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681352754,
P0117,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681354008,
P0869,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681354418,
P0489,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681357044,
P0181,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681357170,
P0118,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681358379,
P0870,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681359697,
P0490,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681362915,
P0182,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681363167,
P0119,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681368883,
P0871,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681384739,
P0491,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681389300,
P0183,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681390366,
P0120,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681410428,
P0184,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681414593,
P0872,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681420006,
P0492,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681426341,
P0121,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681434887,
P0185,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681440163,
P0873,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681442661,
P0493,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681444749,
P0122,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681457119,
P0186,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681467266,
P0874,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681475693,
P0494,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681478212,
P0187,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681482658,
P0123,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681484480,
P0875,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681491459,
P0495,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681509445,
P0124,Diabetes,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45879799,Diabetes,Meas Value,MAPS_TO,,<auto>,1782681509728,
P0219,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681515056,
P0751,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681520532,
P0125,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681528074,
P0496,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681535545,
P0220,Depression,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45878997,Depression,Meas Value,MAPS_TO,,<auto>,1782681537257,
P0752,Hypertension,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45876622,Hypertension,Meas Value,MAPS_TO,,<auto>,1782681542167,
P0001,Infection,-1,,1.00,UNCHECKED,UNREVIEWED,,0,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1782681546898,
P0497,Pain Relief,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4082404,Pain relief,Procedure,MAPS_TO,,<auto>,1782681553274,
